Ensayo, Estimulo, Respuesta, Correcto, Aciertos, Errores, Hits,, Rechazos,, Falsas alarmas,, Omisiones,, 
67,29,s,1,56,12,1,,0,,0,,0,,
82,29,s,1,71,12,1,,0,,0,,0,,
120,29,s,1,106,15,1,,0,,0,,0,,
183,29,s,1,165,19,1,,0,,0,,0,,
244,29,s,1,222,23,1,,0,,0,,0,,
286,29,s,1,259,28,1,,0,,0,,0,,
287,29,s,1,260,28,1,,0,,0,,0,,
48,30,s,1,39,10,1,,0,,0,,0,,
58,30,s,1,48,11,1,,0,,0,,0,,
65,30,n,0,54,12,0,,0,,0,,1,,
160,30,s,1,143,18,1,,0,,0,,0,,
164,30,s,1,147,18,1,,0,,0,,0,,
190,30,s,1,171,20,1,,0,,0,,0,,
249,30,s,1,226,24,1,,0,,0,,0,,
77,31,s,1,66,12,1,,0,,0,,0,,
92,31,s,1,80,13,1,,0,,0,,0,,
130,31,s,1,116,15,1,,0,,0,,0,,
175,31,s,1,158,18,1,,0,,0,,0,,
254,31,s,1,231,24,1,,0,,0,,0,,
264,31,s,1,240,25,1,,0,,0,,0,,
274,31,s,1,248,27,1,,0,,0,,0,,
29,32,s,1,26,4,1,,0,,0,,0,,
127,32,s,1,113,15,1,,0,,0,,0,,
257,32,s,1,234,24,1,,0,,0,,0,,
258,32,s,1,235,24,1,,0,,0,,0,,
295,32,s,1,268,28,1,,0,,0,,0,,
309,32,s,1,281,29,1,,0,,0,,0,,
316,32,s,1,288,29,1,,0,,0,,0,,
41,33,n,0,34,8,0,,0,,0,,1,,
123,33,s,1,109,15,1,,0,,0,,0,,
126,33,s,1,112,15,1,,0,,0,,0,,
168,33,s,1,151,18,1,,0,,0,,0,,
271,33,n,0,245,27,0,,0,,0,,1,,
288,33,s,1,261,28,1,,0,,0,,0,,
323,33,s,1,295,29,1,,0,,0,,0,,
54,34,s,1,45,10,1,,0,,0,,0,,
88,34,s,1,77,12,1,,0,,0,,0,,
173,34,s,1,156,18,1,,0,,0,,0,,
224,34,s,1,204,21,1,,0,,0,,0,,
235,34,s,1,213,23,1,,0,,0,,0,,
247,34,n,0,224,24,0,,0,,0,,1,,
312,34,s,1,284,29,1,,0,,0,,0,,
13,35,n,0,12,2,0,,0,,0,,1,,
44,35,s,1,37,8,1,,0,,0,,0,,
180,35,n,0,162,19,0,,0,,0,,1,,
208,35,s,1,188,21,1,,0,,0,,0,,
262,35,n,0,238,25,0,,0,,0,,1,,
270,35,s,1,245,26,1,,0,,0,,0,,
315,35,s,1,287,29,1,,0,,0,,0,,
56,36,n,0,46,11,0,,0,,0,,1,,
96,36,s,1,84,13,1,,0,,0,,0,,
157,36,s,1,140,18,1,,0,,0,,0,,
205,36,n,0,185,21,0,,0,,0,,1,,
213,36,s,1,193,21,1,,0,,0,,0,,
268,36,n,0,243,26,0,,0,,0,,1,,
332,36,s,1,304,29,1,,0,,0,,0,,
12,37,n,1,12,1,0,,1,,0,,0,,
53,37,n,1,44,10,0,,1,,0,,0,,
99,37,n,1,87,13,0,,1,,0,,0,,
102,37,n,1,90,13,0,,1,,0,,0,,
219,37,n,1,199,21,0,,1,,0,,0,,
290,37,n,1,263,28,0,,1,,0,,0,,
296,37,n,1,269,28,0,,1,,0,,0,,
1,38,s,0,1,1,0,,0,,1,,0,,
22,38,n,1,20,3,0,,1,,0,,0,,
59,38,n,1,49,11,0,,1,,0,,0,,
117,38,n,1,103,15,0,,1,,0,,0,,
171,38,n,1,154,18,0,,1,,0,,0,,
201,38,n,1,182,20,0,,1,,0,,0,,
298,38,n,1,271,28,0,,1,,0,,0,,
63,39,n,1,53,11,0,,1,,0,,0,,
125,39,n,1,111,15,0,,1,,0,,0,,
148,39,n,1,131,18,0,,1,,0,,0,,
165,39,n,1,148,18,0,,1,,0,,0,,
185,39,n,1,167,19,0,,1,,0,,0,,
314,39,n,1,286,29,0,,1,,0,,0,,
320,39,n,1,292,29,0,,1,,0,,0,,
74,40,n,1,63,12,0,,1,,0,,0,,
84,40,n,1,73,12,0,,1,,0,,0,,
107,40,n,1,94,14,0,,1,,0,,0,,
133,40,n,1,119,15,0,,1,,0,,0,,
136,40,n,1,121,16,0,,1,,0,,0,,
237,40,n,1,215,23,0,,1,,0,,0,,
307,40,n,1,279,29,0,,1,,0,,0,,
66,41,n,1,55,12,0,,1,,0,,0,,
68,41,n,1,57,12,0,,1,,0,,0,,
101,41,n,1,89,13,0,,1,,0,,0,,
147,41,n,1,130,18,0,,1,,0,,0,,
206,41,n,1,186,21,0,,1,,0,,0,,
234,41,n,1,212,23,0,,1,,0,,0,,
275,41,n,1,249,27,0,,1,,0,,0,,
80,42,n,1,69,12,0,,1,,0,,0,,
156,42,n,1,139,18,0,,1,,0,,0,,
177,42,n,1,160,18,0,,1,,0,,0,,
182,42,n,1,164,19,0,,1,,0,,0,,
207,42,n,1,187,21,0,,1,,0,,0,,
220,42,n,1,200,21,0,,1,,0,,0,,
292,42,n,1,265,28,0,,1,,0,,0,,
