Ensayo, Estimulo, Respuesta, Correcto, Aciertos, Errores, Hits,, Rechazos,, Falsas alarmas,, Omisiones,, 
262,44,n,1,238,25,False,,1,,False,,False,,
285,44,n,1,258,28,False,,1,,False,,False,,
18,45,n,1,19,0,False,,1,,False,,False,,
31,45,n,1,32,0,False,,1,,False,,False,,
59,45,n,1,58,2,False,,1,,False,,False,,
128,45,n,1,121,8,False,,1,,False,,False,,
213,45,n,1,196,18,False,,1,,False,,False,,
238,45,n,1,218,21,False,,1,,False,,False,,
308,45,n,1,277,32,False,,1,,False,,False,,
27,46,n,1,28,0,False,,1,,False,,False,,
45,46,n,1,46,0,False,,1,,False,,False,,
115,46,n,1,110,6,False,,1,,False,,False,,
192,46,n,1,178,15,False,,1,,False,,False,,
225,46,n,1,206,20,False,,1,,False,,False,,
260,46,n,1,237,24,False,,1,,False,,False,,
293,46,n,1,264,30,False,,1,,False,,False,,
35,47,n,1,36,0,False,,1,,False,,False,,
37,47,n,1,38,0,False,,1,,False,,False,,
40,47,n,1,41,0,False,,1,,False,,False,,
207,47,n,1,190,18,False,,1,,False,,False,,
296,47,n,1,267,30,False,,1,,False,,False,,
314,47,n,1,280,35,False,,1,,False,,False,,
