Ensayo, Estimulo, Comparacion, SignallPosition, Respuesta, Eleccion, Correcto, OpcionPredicha, Aciertos, Errores, RTime1, RTime2, Hits, ContadorH, Rechazos, ContadorR, Falsas alarmas, ContadorF, Omisiones, ContadorM, 
126,139,5 AS-BS,Both,right,BS,NA,0,51,10,2.11887311935,0.118283033371,NA,51,NA,51,NA,10,NA,10
127,209,5 AS-BS,Both,right,BS,NA,0,51,10,2.13595485687,0.135452985764,NA,51,NA,51,NA,10,NA,10
128,277,5 AS-BS,Both,right,BS,NA,0,51,10,2.23664808273,0.235967159271,NA,51,NA,51,NA,10,NA,10
129,10,1 AS-AN,Right,right,AS,1,1,52,10,2.11899995804,0.118316173553,1,52,1,52,0,10,0,10
130,178,6 AN-BN,None,right,AN,NA,0,52,10,2.13596582413,0.134669065475,NA,52,NA,52,NA,10,NA,10
131,265,6 AN-BN,None,right,AN,NA,0,52,10,2.13551211357,0.135164022446,NA,52,NA,52,NA,10,NA,10
132,190,6 AN-BN,None,left,BN,NA,1,52,10,2.13614606857,0.135720968246,NA,52,NA,52,NA,10,NA,10
133,130,5 AS-BS,Both,right,AS,NA,1,52,10,2.13546013832,0.134958028793,NA,52,NA,52,NA,10,NA,10
134,200,5 AS-BS,Both,right,AS,NA,1,52,10,2.13598608971,0.135288953781,NA,52,NA,52,NA,10,NA,10
135,85,2 AS-BN,Left,left,AS,1,1,53,10,2.51988506317,0.519331932068,1,53,1,53,0,10,0,10
136,58,3 BS-BN,Right,right,BS,1,1,54,10,2.43682718277,0.435271024704,1,54,1,54,0,10,0,10
137,266,3 BS-BN,Right,right,BS,1,1,54,10,2.92081189156,0.9202709198,1,54,1,54,0,10,0,10
138,116,4 BS-AN,Right,right,BS,1,1,55,10,2.31936907768,0.319007158279,1,55,1,55,0,10,0,10
139,219,4 BS-AN,Right,right,BS,1,1,55,10,2.1358859539,0.135504007339,1,55,1,55,0,10,0,10
140,76,2 AS-BN,Right,right,AS,1,1,56,10,2.2195379734,0.21906876564,1,56,1,56,0,10,0,10
141,51,3 BS-BN,Left,right,BN,0,0,56,11,2.21903610229,0.218580007553,0,56,0,56,1,11,1,11
142,15,1 AS-AN,Left,left,AS,1,1,57,11,2.13578081131,0.13535618782,1,57,1,57,0,11,0,11
143,137,5 AS-BS,Both,left,AS,NA,1,57,11,2.21918201447,0.218521118164,NA,57,NA,57,NA,11,NA,11
144,165,6 AN-BN,None,right,BN,NA,1,57,11,2.13598012924,0.135265111923,NA,57,NA,57,NA,11,NA,11
145,148,5 AS-BS,Both,right,AS,NA,1,57,11,2.31963086128,0.318874835968,NA,57,NA,57,NA,11,NA,11
146,252,5 AS-BS,Both,right,AS,NA,1,57,11,2.33634209633,0.335916042328,NA,57,NA,57,NA,11,NA,11
147,93,2 AS-BN,Left,right,BN,0,0,57,12,2.419506073,0.419169902802,0,57,0,57,1,12,1,12
148,74,2 AS-BN,Right,right,AS,1,1,58,12,2.23613595963,0.23569893837,1,58,1,58,0,12,0,12
149,36,3 BS-BN,Right,left,BN,0,0,58,13,2.63689112663,0.635561227798,0,58,0,58,1,13,1,13
150,175,6 AN-BN,None,left,AN,NA,0,58,13,2.33620905876,0.335695981979,NA,58,NA,58,NA,13,NA,13
151,1,1 AS-AN,Left,left,AS,1,1,59,13,2.21893405914,0.218508958817,1,59,1,59,0,13,0,13
152,149,5 AS-BS,Both,right,BS,NA,0,59,13,2.13634395599,0.135894060135,NA,59,NA,59,NA,13,NA,13
153,128,4 BS-AN,Right,right,BS,1,1,60,13,2.41939115524,0.418987035751,1,60,1,60,0,13,0,13
154,52,3 BS-BN,Right,right,BS,1,1,61,13,2.41946411133,0.418937921524,1,61,1,61,0,13,0,13
155,131,5 AS-BS,Both,right,BS,NA,0,61,13,2.33632206917,0.335861206055,NA,61,NA,61,NA,13,NA,13
156,187,6 AN-BN,None,right,BN,NA,1,61,13,2.3195309639,0.319127082825,NA,61,NA,61,NA,13,NA,13
157,23,1 AS-AN,Left,left,AS,1,1,62,13,2.23619914055,0.23556303978,1,62,1,62,0,13,0,13
158,185,6 AN-BN,None,right,BN,NA,1,62,13,2.11904597282,0.118310928345,NA,62,NA,62,NA,13,NA,13
159,272,6 AN-BN,None,left,BN,NA,1,62,13,2.13591694832,0.135321855545,NA,62,NA,62,NA,13,NA,13
160,33,3 BS-BN,Left,left,BS,1,1,63,13,2.119328022,0.118936061859,1,63,1,63,0,13,0,13
161,205,3 BS-BN,Left,left,BS,1,1,63,13,2.33616995811,0.335752010345,1,63,1,63,0,13,0,13
162,79,2 AS-BN,Left,left,AS,1,1,64,13,2.41956496239,0.419101953506,1,64,1,64,0,13,0,13
163,169,6 AN-BN,None,left,AN,NA,0,64,13,2.13570785522,0.134884119034,NA,64,NA,64,NA,13,NA,13
164,162,6 AN-BN,None,left,BN,NA,1,64,13,2.13603401184,0.135651111603,NA,64,NA,64,NA,13,NA,13
165,127,4 BS-AN,Left,left,BS,1,1,65,13,2.13641500473,0.136002063751,1,65,1,65,0,13,0,13
166,191,6 AN-BN,None,right,BN,NA,1,65,13,2.11867499352,0.118306875229,NA,65,NA,65,NA,13,NA,13
167,281,6 AN-BN,None,right,BN,NA,1,65,13,2.11874294281,0.118377923965,NA,65,NA,65,NA,13,NA,13
168,251,6 AN-BN,None,left,BN,NA,1,65,13,2.1363670826,0.135853052139,NA,65,NA,65,NA,13,NA,13
169,26,1 AS-AN,Right,right,AS,1,1,66,13,2.11895799637,0.118298053741,1,66,1,66,0,13,0,13
170,69,2 AS-BN,Left,left,AS,1,1,67,13,2.11901593208,0.118357896805,1,67,1,67,0,13,0,13
171,107,4 BS-AN,Left,left,BS,1,1,68,13,2.13594412804,0.135514974594,1,68,1,68,0,13,0,13
172,104,4 BS-AN,Right,right,BS,1,1,69,13,2.21953296661,0.219153165817,1,69,1,69,0,13,0,13
173,177,6 AN-BN,None,right,BN,NA,1,69,13,2.23566317558,0.234445095062,NA,69,NA,69,NA,13,NA,13
174,157,5 AS-BS,Both,left,AS,NA,1,69,13,2.3192679882,0.318881988525,NA,69,NA,69,NA,13,NA,13
175,224,5 AS-BS,Both,left,AS,NA,1,69,13,6.24596619606,4.24482512474,NA,69,NA,69,NA,13,NA,13
176,215,5 AS-BS,Both,left,AS,NA,1,69,13,2.13559508324,0.134369850159,NA,69,NA,69,NA,13,NA,13
177,245,5 AS-BS,Both,right,AS,NA,1,69,13,2.11891198158,0.118463993073,NA,69,NA,69,NA,13,NA,13
178,95,2 AS-BN,Left,left,AS,1,1,70,13,2.1359360218,0.135529994965,1,70,1,70,0,13,0,13
179,222,2 AS-BN,Left,left,AS,1,1,70,13,2.13764500618,0.137031078339,1,70,1,70,0,13,0,13
180,25,1 AS-AN,Left,left,AS,1,1,71,13,2.13179802895,0.130530118942,1,71,1,71,0,13,0,13
181,54,3 BS-BN,Right,right,BS,1,1,72,13,2.13562202454,0.134943962097,1,72,1,72,0,13,0,13
182,236,3 BS-BN,Right,right,BS,1,1,72,13,2.13554382324,0.13469004631,1,72,1,72,0,13,0,13
183,267,3 BS-BN,Right,right,BS,1,1,72,13,2.11936402321,0.118618965149,1,72,1,72,0,13,0,13
184,135,5 AS-BS,Both,right,BS,NA,0,72,13,2.13613677025,0.135390996933,NA,72,NA,72,NA,13,NA,13
185,164,6 AN-BN,None,right,AN,NA,0,72,13,2.11896395683,0.118608951569,NA,72,NA,72,NA,13,NA,13
186,244,6 AN-BN,None,right,AN,NA,0,72,13,2.23607611656,0.235394954681,NA,72,NA,72,NA,13,NA,13
187,210,6 AN-BN,None,right,AN,NA,0,72,13,2.13591098785,0.135371923447,NA,72,NA,72,NA,13,NA,13
188,259,6 AN-BN,None,right,AN,NA,0,72,13,2.33647990227,0.336037874222,NA,72,NA,72,NA,13,NA,13
189,262,6 AN-BN,None,right,AN,NA,0,72,13,2.33658289909,0.33584690094,NA,72,NA,72,NA,13,NA,13
190,213,6 AN-BN,None,right,AN,NA,0,72,13,2.13598108292,0.135403871536,NA,72,NA,72,NA,13,NA,13
191,146,5 AS-BS,Both,right,AS,NA,0,72,13,2.33645701408,0.335678100586,NA,72,NA,72,NA,13,NA,13
192,98,4 BS-AN,Right,right,BS,1,1,73,13,2.13556003571,0.134413003922,1,73,1,73,0,13,0,13
193,199,4 BS-AN,Right,right,BS,1,1,73,13,2.13560795784,0.135236978531,1,73,1,73,0,13,0,13
194,237,4 BS-AN,Right,right,BS,1,1,73,13,2.33667302132,0.335116863251,1,73,1,73,0,13,0,13
195,195,4 BS-AN,Right,right,BS,1,1,73,13,2.43678998947,0.435948848724,1,73,1,73,0,13,0,13
196,233,4 BS-AN,Right,right,BS,1,1,73,13,2.43711209297,0.436538934708,1,73,1,73,0,13,0,13
197,41,3 BS-BN,Left,left,BS,1,1,74,13,2.13578891754,0.13535785675,1,74,1,74,0,13,0,13
198,136,5 AS-BS,Both,right,AS,NA,1,74,13,2.1359360218,0.135457038879,NA,74,NA,74,NA,13,NA,13
199,5,1 AS-AN,Left,left,AS,1,1,75,13,2.13615179062,0.135653018951,1,75,1,75,0,13,0,13
200,150,5 AS-BS,Both,right,AS,NA,1,75,13,2.13667297363,0.135937929153,NA,75,NA,75,NA,13,NA,13
201,151,5 AS-BS,Both,right,BS,NA,0,75,13,2.33630299568,0.335829973221,NA,75,NA,75,NA,13,NA,13
202,132,5 AS-BS,Both,right,AS,NA,0,75,13,2.13593387604,0.135254144669,NA,75,NA,75,NA,13,NA,13
203,120,4 BS-AN,Right,right,BS,1,1,76,13,2.33624601364,0.335781097412,1,76,1,76,0,13,0,13
204,166,6 AN-BN,None,right,AN,NA,0,76,13,2.33631801605,0.335886955261,NA,76,NA,76,NA,13,NA,13
205,250,6 AN-BN,None,right,AN,NA,0,76,13,2.43674087524,0.436087846756,NA,76,NA,76,NA,13,NA,13
206,261,6 AN-BN,None,right,AN,NA,0,76,13,2.43794488907,0.437317848206,NA,76,NA,76,NA,13,NA,13
207,126,4 BS-AN,Right,right,BS,1,1,77,13,2.11891698837,0.118463993073,1,77,1,77,0,13,0,13
208,269,4 BS-AN,Right,right,BS,1,1,77,13,2.3370950222,0.336452007294,1,77,1,77,0,13,0,13
209,160,5 AS-BS,Both,right,AS,NA,1,77,13,2.63739585876,0.636685848236,NA,77,NA,77,NA,13,NA,13
210,55,3 BS-BN,Left,right,BN,0,0,77,14,3.03852009773,1.03800201416,0,77,0,77,1,14,1,14
211,240,3 BS-BN,Left,left,BN,0,0,77,14,2.73751497269,0.736943006516,0,77,0,77,1,14,1,14
212,223,3 BS-BN,Left,left,BN,0,0,77,14,2.13578891754,0.13510799408,0,77,0,77,1,14,1,14
213,65,2 AS-BN,Left,left,AS,1,1,78,14,2.43730306625,0.436935901642,1,78,1,78,0,14,0,14
214,207,2 AS-BN,Left,left,AS,1,1,78,14,2.23577809334,0.235301971436,1,78,1,78,0,14,0,14
215,248,2 AS-BN,Left,left,AS,1,1,78,14,2.13607001305,0.135610103607,1,78,1,78,0,14,0,14
216,156,5 AS-BS,Both,right,AS,NA,1,78,14,2.1355278492,0.134699106216,NA,78,NA,78,NA,14,NA,14
217,193,5 AS-BS,Both,right,AS,NA,1,78,14,2.33707690239,0.336472988129,NA,78,NA,78,NA,14,NA,14
218,44,3 BS-BN,Right,right,BS,1,1,79,14,2.31945204735,0.3187520504,1,79,1,79,0,14,0,14
219,20,1 AS-AN,Right,left,AN,0,0,79,15,4.34149098396,2.34069418907,0,79,0,79,1,15,1,15
220,84,2 AS-BN,Right,right,AS,1,1,80,15,2.11944913864,0.11912894249,1,80,1,80,0,15,0,15
221,288,2 AS-BN,Right,right,AS,1,1,80,15,2.13549685478,0.134196996689,1,80,1,80,0,15,0,15
222,50,3 BS-BN,Right,right,BS,1,1,81,15,2.11861085892,0.118143796921,1,81,1,81,0,15,0,15
223,39,3 BS-BN,Left,left,BS,1,1,82,15,2.23592495918,0.235496997833,1,82,1,82,0,15,0,15
224,227,3 BS-BN,Left,left,BS,1,1,82,15,2.11908006668,0.118412017822,1,82,1,82,0,15,0,15
225,264,3 BS-BN,Left,left,BS,1,1,82,15,2.13599395752,0.134521961212,1,82,1,82,0,15,0,15
